1,1.882,325.0,-195.4,0
85,0.001,324.328,-195.387,0.6721257322852878
89,0.001,323.52,-195.368,1.480349092501997
92,0.002,322.767,-195.349,2.233588762195501
95,0.002,321.947,-195.328,3.053857620558409
98,0.002,321.048,-195.304,3.953177919450857
100,0.002,320.383,-195.291,4.618304974982375
102,0.001,319.666,-195.278,5.33542281746015
104,0.001,318.894,-195.265,6.10753226566033
106,0.001,318.072,-195.252,6.929635057286781
108,0.002,317.228,-195.239,7.773735169832674
110,0.002,316.395,-195.227,8.606821599922641
112,0.002,315.584,-195.218,9.417871536732925
114,0.002,314.79,-195.21,10.21191183797712
116,0.002,314.001,-195.204,11.00093465133556
118,0.002,313.203,-195.198,11.798957207407758
120,0.002,312.392,-195.192,12.609979401925248
122,0.002,311.576,-195.187,13.42599472040889
124,0.002,310.763,-195.182,14.239010095417305
126,0.002,309.956,-195.179,15.046015671606177
128,0.002,309.154,-195.176,15.84802128255914
130,0.002,308.353,-195.173,16.649026900516954
132,0.002,307.547,-195.171,17.455029381902698
134,0.002,306.739,-195.169,18.26303185714648
136,0.002,305.93,-195.167,19.072034329330556
138,0.002,305.122,-195.165,19.88003680457428
140,0.002,304.316,-195.164,20.686037424921476
142,0.002,303.511,-195.163,21.4910380460392
144,0.002,302.705,-195.162,22.297038666386396
146,0.002,301.899,-195.161,23.103039286733534
148,0.002,301.092,-195.161,23.91003928673355
150,0.002,300.284,-195.16,24.718039905545186
152,0.002,299.478,-195.159,25.524040525892325
154,0.002,298.671,-195.159,26.33104052589234
156,0.002,297.865,-195.158,27.13704114623948
158,0.002,297.059,-195.158,27.943041146239462
160,0.002,296.252,-195.158,28.75004114623948
162,0.002,295.446,-195.157,29.556041766586617
164,0.002,294.639,-195.157,30.363041766586633
166,0.002,293.832,-195.157,31.17004176658665
168,0.002,293.026,-195.157,31.976041766586633
170,0.002,292.22,-195.156,32.782042386933774
172,0.002,291.413,-195.156,33.58904238693379
174,0.002,290.607,-195.156,34.395042386933774
176,0.002,289.8,-195.156,35.20204238693379
178,0.002,288.994,-195.156,36.008042386933774
180,0.002,288.187,-195.156,36.81504238693379
182,0.002,287.38,-195.156,37.622042386933806
184,0.002,286.574,-195.156,38.42804238693379
186,0.002,285.767,-195.156,39.235042386933806
188,0.002,284.961,-195.156,40.04104238693379
190,0.002,284.154,-195.156,40.848042386933805
192,0.002,283.348,-195.156,41.65404238693379
194,0.002,282.541,-195.156,42.461042386933805
196,0.002,281.735,-195.156,43.26704238693379
198,0.002,280.928,-195.156,44.074042386933804
200,0.002,280.122,-195.156,44.88004238693379
202,0.002,279.315,-195.156,45.687042386933804
204,0.002,278.509,-195.156,46.49304238693379
206,0.002,277.702,-195.156,47.300042386933804
208,0.002,276.895,-195.155,48.10704300651227
210,0.002,276.089,-195.155,48.913043006512254
212,0.002,275.282,-195.155,49.72004300651227
214,0.002,274.476,-195.155,50.52604300651225
216,0.002,273.669,-195.155,51.33304300651227
218,0.002,272.863,-195.154,52.13904362685941
220,0.002,272.056,-195.154,52.94604362685943
222,0.002,271.25,-195.154,53.75204362685941
224,0.002,270.443,-195.154,54.55904362685943
226,0.002,269.637,-195.154,55.36504362685941
228,0.002,268.83,-195.154,56.17204362685943
230,0.002,268.023,-195.154,56.97904362685939
232,0.002,267.217,-195.154,57.78504362685943
234,0.002,266.41,-195.154,58.592043626859386
236,0.002,265.604,-195.154,59.398043626859426
238,0.002,264.797,-195.154,60.205043626859386
240,0.002,263.991,-195.154,61.011043626859426
242,0.002,263.184,-195.154,61.818043626859385
244,0.002,262.378,-195.154,62.624043626859425
246,0.002,261.571,-195.154,63.431043626859385
248,0.002,260.765,-195.154,64.23704362685942
250,0.002,259.958,-195.154,65.04404362685938
252,0.002,259.151,-195.153,65.85104424643784
254,0.002,258.345,-195.153,66.65704424643782
256,0.002,257.538,-195.153,67.46404424643784
258,0.002,256.732,-195.153,68.27004424643782
260,0.002,255.925,-195.153,69.07704424643784
262,0.002,255.119,-195.153,69.88304424643785
264,0.002,254.312,-195.153,70.69004424643784
266,0.002,253.506,-195.153,71.49604424643785
268,0.002,252.699,-195.153,72.30304424643784
270,0.002,251.893,-195.153,73.10904424643785
272,0.002,251.086,-195.153,73.91604424643783
274,0.002,250.28,-195.153,74.72204424643785
276,0.002,249.473,-195.153,75.52904424643783
278,0.002,248.666,-195.153,76.33604424643785
280,0.002,247.86,-195.153,77.14204424643783
282,0.002,247.053,-195.153,77.94904424643785
284,0.002,246.247,-195.153,78.75504424643783
286,0.002,245.44,-195.153,79.56204424643785
288,0.002,244.634,-195.153,80.36804424643786
290,0.002,243.827,-195.153,81.17504424643785
292,0.002,243.021,-195.153,81.98104424643786
294,0.002,242.214,-195.153,82.78804424643785
296,0.002,241.408,-195.153,83.59404424643786
298,0.002,240.601,-195.153,84.40104424643785
300,0.002,239.794,-195.153,85.20804424643784
302,0.002,238.988,-195.152,86.014044866785
304,0.002,238.181,-195.152,86.82104486678499
306,0.002,237.375,-195.152,87.627044866785
308,0.002,236.568,-195.152,88.43404486678499
310,0.002,235.762,-195.152,89.240044866785
312,0.002,234.955,-195.152,90.04704486678499
314,0.002,234.149,-195.152,90.853044866785
316,0.002,233.342,-195.152,91.66004486678499
318,0.002,232.536,-195.152,92.466044866785
320,0.002,231.729,-195.152,93.27304486678499
322,0.002,230.923,-195.151,94.07904548713215
324,0.002,230.116,-195.151,94.88604548713214
326,0.002,229.309,-195.151,95.69304548713215
328,0.002,228.503,-195.151,96.49904548713216
330,0.002,227.696,-195.151,97.30604548713215
332,0.002,226.89,-195.151,98.11204548713216
334,0.002,226.083,-195.151,98.91904548713215
336,0.002,225.277,-195.151,99.72504548713216
338,0.002,224.47,-195.151,100.53204548713215
340,0.002,223.664,-195.151,101.33804548713216
342,0.002,222.857,-195.151,102.14504548713215
344,0.002,222.051,-195.151,102.95104548713216
346,0.002,221.244,-195.151,103.75804548713215
348,0.002,220.437,-195.151,104.56504548713214
350,0.002,219.631,-195.151,105.37104548713215
352,0.002,218.824,-195.151,106.17804548713214
354,0.002,218.018,-195.15,106.9840461074793
356,0.002,217.211,-195.15,107.79104610747929
358,0.002,216.405,-195.15,108.5970461074793
360,0.002,215.598,-195.15,109.40404610747929
362,0.002,214.792,-195.15,110.2100461074793
364,0.002,213.985,-195.15,111.01704610747929
366,0.002,213.179,-195.15,111.8230461074793
368,0.002,212.372,-195.15,112.63004610747929
370,0.002,211.565,-195.15,113.4370461074793
372,0.002,210.759,-195.15,114.24304610747932
374,0.002,209.952,-195.15,115.0500461074793
376,0.002,209.146,-195.15,115.85604610747932
378,0.002,208.339,-195.15,116.6630461074793
380,0.002,207.533,-195.15,117.46904610747931
382,0.002,206.726,-195.15,118.2760461074793
384,0.002,205.92,-195.15,119.08204610747931
386,0.002,205.113,-195.149,119.88904672705775
388,0.002,204.307,-195.149,120.69504672705776
390,0.002,203.5,-195.149,121.50204672705775
392,0.002,202.693,-195.149,122.30904672705773
394,0.002,201.887,-195.149,123.11504672705775
396,0.002,201.08,-195.149,123.92204672705773
398,0.002,200.274,-195.149,124.72804672705774
400,0.002,199.467,-195.149,125.53504672705773
402,0.002,198.661,-195.149,126.34104672705774
404,0.002,197.854,-195.149,127.14804672705773
406,0.002,197.048,-195.149,127.95404672705774
408,0.002,196.241,-195.148,128.7610473466362
410,0.002,195.435,-195.148,129.5670473466362
412,0.002,194.628,-195.148,130.37404734663622
414,0.002,193.822,-195.148,131.1800473466362
416,0.002,193.015,-195.148,131.98704734663622
418,0.002,192.208,-195.147,132.79404796621466
420,0.002,191.402,-195.147,133.60004796621467
422,0.002,190.595,-195.147,134.40704796621466
424,0.002,189.789,-195.147,135.21304796621467
426,0.002,188.982,-195.147,136.02004796621466
428,0.002,188.176,-195.147,136.82604796621467
430,0.002,187.369,-195.147,137.63304796621466
432,0.002,186.563,-195.147,138.43904796621467
434,0.002,185.756,-195.147,139.24604796621466
436,0.002,184.95,-195.147,140.05204796621467
438,0.002,184.143,-195.147,140.85904796621466
440,0.002,183.336,-195.147,141.66604796621465
442,0.002,182.53,-195.147,142.47204796621466
444,0.002,181.723,-195.147,143.27904796621465
446,0.002,180.917,-195.147,144.08504796621466
448,0.002,180.11,-195.147,144.89204796621465
450,0.002,179.304,-195.147,145.69804796621466
452,0.002,178.497,-195.147,146.50504796621465
454,0.002,177.691,-195.147,147.31104796621466
456,0.002,176.884,-195.147,148.11804796621468
458,0.002,176.078,-195.147,148.92404796621466
460,0.002,175.271,-195.147,149.73104796621467
462,0.002,174.464,-195.147,150.53804796621466
464,0.002,173.658,-195.147,151.34404796621467
466,0.002,172.851,-195.147,152.15104796621466
468,0.002,172.045,-195.146,152.95704858656183
470,0.002,171.238,-195.146,153.7640485865618
472,0.002,170.432,-195.146,154.57004858656182
474,0.002,169.625,-195.146,155.3770485865618
476,0.002,168.819,-195.146,156.18304858656182
478,0.002,168.012,-195.146,156.9900485865618
480,0.002,167.206,-195.146,157.79604858656182
482,0.002,166.399,-195.146,158.6030485865618
484,0.002,165.593,-195.146,159.40904858656182
486,0.002,164.786,-195.146,160.2160485865618
488,0.002,163.979,-195.146,161.0230485865618
490,0.002,163.173,-195.146,161.8290485865618
492,0.002,162.366,-195.146,162.6360485865618
494,0.002,161.56,-195.146,163.4420485865618
496,0.002,160.753,-195.146,164.24904858656183
498,0.002,159.947,-195.146,165.0550485865618
500,0.002,159.14,-195.146,165.86204858656183
502,0.002,158.334,-195.145,166.66804920690896
504,0.002,157.527,-195.145,167.47504920690898
506,0.002,156.721,-195.145,168.28104920690896
508,0.002,155.914,-195.145,169.08804920690898
510,0.002,155.108,-195.145,169.89404920690896
512,0.002,154.301,-195.145,170.70104920690898
514,0.002,153.495,-195.145,171.50704920690896
516,0.002,152.688,-195.145,172.31404920690898
518,0.002,151.882,-195.145,173.12004920690896
520,0.002,151.075,-195.145,173.92704920690898
522,0.002,150.269,-195.145,174.73304920690896
524,0.002,149.462,-195.145,175.54004920690898
526,0.002,148.656,-195.145,176.34604920690896
528,0.002,147.849,-195.145,177.15304920690897
530,0.002,147.043,-195.145,177.95904920690896
532,0.002,146.236,-195.145,178.76604920690897
534,0.002,145.43,-195.145,179.57204920690896
536,0.002,144.623,-195.145,180.37904920690897
538,0.002,143.817,-195.144,181.1850498272561
540,0.002,143.01,-195.144,181.99204982725612
542,0.002,142.204,-195.144,182.7980498272561
544,0.002,141.397,-195.144,183.60504982725612
546,0.002,140.591,-195.144,184.4110498272561
548,0.002,139.784,-195.144,185.21804982725612
550,0.002,138.978,-195.143,186.02405044760326
552,0.002,138.171,-195.143,186.83105044760327
554,0.002,137.364,-195.143,187.63805044760326
556,0.002,136.558,-195.143,188.44405044760327
558,0.002,135.751,-195.143,189.25105044760326
560,0.002,134.945,-195.143,190.05705044760327
562,0.002,134.138,-195.143,190.86405044760326
564,0.002,133.332,-195.143,191.67005044760327
566,0.002,132.525,-195.143,192.47705044760326
568,0.002,131.719,-195.143,193.28305044760327
570,0.002,130.912,-195.143,194.09005044760326
572,0.002,130.106,-195.143,194.89605044760327
574,0.002,129.299,-195.143,195.70305044760326
576,0.002,128.493,-195.143,196.50905044760327
578,0.002,127.686,-195.143,197.31605044760326
580,0.002,126.88,-195.143,198.12205044760327
582,0.002,126.073,-195.143,198.9290504476033
584,0.002,125.267,-195.143,199.73505044760327
586,0.002,124.46,-195.143,200.5420504476033
588,0.002,123.654,-195.143,201.34805044760327
590,0.002,122.847,-195.143,202.1550504476033
592,0.002,122.041,-195.143,202.96105044760327
594,0.002,121.235,-195.143,203.76705044760325
596,0.002,120.435,-195.143,204.56705044760326
598,0.002,119.652,-195.143,205.35005044760328
600,0.002,118.889,-195.142,206.113051102911
602,0.002,118.149,-195.142,206.85305110291097
604,0.002,117.425,-195.142,207.57705110291096
606,0.002,116.713,-195.142,208.28905110291095
608,0.002,116.011,-195.142,208.99105110291094
610,0.002,115.32,-195.142,209.68205110291095
612,0.002,114.643,-195.142,210.35905110291094
614,0.002,113.98,-195.141,211.02205185705833
616,0.002,113.333,-195.141,211.66905185705832
618,0.002,112.709,-195.141,212.29305185705832
621,0.002,112.054,-195.141,212.94805185705832
1180,0.001,111.418,-195.141,213.5840518570583
1184,0.001,110.811,-195.141,214.1910518570583
1187,0.001,110.198,-195.141,214.8040518570583
1190,0.002,109.461,-195.141,215.5410518570583
1193,0.002,108.646,-195.141,216.3560518570583
1196,0.002,107.761,-195.141,217.24105185705832
1198,0.002,107.117,-195.141,217.88505185705833
1200,0.002,106.461,-195.141,218.54105185705833
1202,0.002,105.824,-195.143,219.17805499676803
1204,0.002,105.212,-195.149,219.79008440782601
1207,0.002,104.339,-195.161,220.66316687815743
1210,0.002,103.496,-195.175,221.50628312162567
1213,0.002,102.648,-195.191,222.35443405159037
1216,0.002,101.803,-195.208,223.19960504020747
1219,0.002,100.987,-195.227,224.01582621121446
1222,0.002,100.2,-195.3,224.8062046016073
1225,0.002,99.372,-195.415,225.64215256649507
1227,0.002,98.768,-195.511,226.2537341227899
1229,0.002,98.11,-195.624,226.92136650666592
1231,0.002,97.401,-195.758,227.64291830660824
1233,0.001,96.646,-195.929,228.41704103589603
1235,0.001,95.854,-196.147,229.2384958429305
1237,0.002,95.061,-196.416,230.07587867055474
1239,0.002,94.303,-196.734,230.89788110364117
1241,0.002,93.593,-197.1,231.6966651795966
1243,0.002,92.928,-197.515,232.48053379103604
1245,0.002,92.301,-197.985,233.26413381655928
1247,0.002,91.704,-198.515,234.06245016989297
1249,0.002,91.145,-199.101,234.87231250387327
1251,0.002,90.633,-199.732,235.6849040371789
1253,0.002,90.184,-200.397,236.4872917240236
1255,0.002,89.789,-201.09,237.28495957469832
1257,0.002,89.437,-201.808,238.0846019947837
1259,0.002,89.144,-202.552,238.88421752739922
1261,0.002,88.897,-203.317,239.68810433535168
1263,0.002,88.714,-204.099,240.49123134896783
1265,0.002,88.581,-204.893,241.29629345837307
1267,0.002,88.494,-205.694,242.1020043246272
1269,0.002,88.436,-206.5,242.91008847866067
1271,0.002,88.399,-207.307,243.71793623659528
1273,0.002,88.377,-208.113,244.52423642883141
1275,0.002,88.365,-208.918,245.329325864857
1277,0.002,88.359,-209.723,246.1343482247949
1279,0.002,88.357,-210.53,246.94135070310583
1281,0.002,88.358,-211.337,247.74835132268427
1283,0.002,88.361,-212.144,248.5553568988732
1285,0.002,88.364,-212.951,249.36236247506213
1287,0.002,88.369,-213.757,250.1683779835978
1289,0.002,88.372,-214.563,250.974383566705
1291,0.002,88.376,-215.369,251.78039349220222
1293,0.002,88.379,-216.176,252.58739906839114
1295,0.002,88.382,-216.983,253.39440464458008
1297,0.002,88.385,-217.789,254.20041022768729
1299,0.002,88.388,-218.596,255.00741580387623
1301,0.002,88.39,-219.402,255.81341828526197
1303,0.002,88.392,-220.209,256.62042076357295
1305,0.002,88.394,-221.015,257.4264232449587
1307,0.002,88.395,-221.822,258.23342386453714
1309,0.002,88.397,-222.628,259.0394263459229
1311,0.002,88.398,-223.435,259.84642696550134
1313,0.002,88.399,-224.241,260.6524275858485
1315,0.002,88.4,-225.048,261.45942820542695
1317,0.002,88.401,-225.854,262.2654288257741
1319,0.002,88.402,-226.661,263.07242944535255
1321,0.002,88.402,-227.467,263.8784294453526
1323,0.002,88.403,-228.274,264.68543006493104
1325,0.002,88.404,-229.081,265.4924306845095
1327,0.002,88.404,-229.887,266.2984306845095
1329,0.002,88.404,-230.694,267.10543068450954
1331,0.002,88.405,-231.5,267.9114313048567
1333,0.002,88.405,-232.307,268.7184313048567
1335,0.002,88.405,-233.113,269.52443130485676
1337,0.002,88.405,-233.92,270.3314313048568
1339,0.002,88.405,-234.726,271.1374313048568
1341,0.002,88.406,-235.533,271.94443192443526
1343,0.002,88.406,-236.339,272.75043192443525
1345,0.002,88.406,-237.146,273.55743192443526
1347,0.002,88.406,-237.953,274.3644319244353
1349,0.002,88.406,-238.759,275.17043192443526
1351,0.002,88.407,-239.566,275.9774325440137
1353,0.002,88.407,-240.372,276.78343254401375
1355,0.002,88.407,-241.179,277.59043254401377
1357,0.002,88.407,-241.985,278.3964325440138
1359,0.002,88.407,-242.792,279.2034325440138
1361,0.002,88.407,-243.598,280.00943254401386
1363,0.002,88.407,-244.405,280.8164325440139
1365,0.002,88.407,-245.211,281.6224325440139
1367,0.002,88.407,-246.018,282.42943254401393
1369,0.002,88.408,-246.825,283.2364331635924
1371,0.002,88.408,-247.631,284.04243316359236
1373,0.002,88.408,-248.438,284.8494331635924
1375,0.002,88.408,-249.244,285.6554331635924
1377,0.002,88.408,-250.051,286.46243316359244
1379,0.002,88.408,-250.857,287.2684331635925
1381,0.002,88.408,-251.664,288.0754331635925
1383,0.002,88.408,-252.47,288.88143316359253
1385,0.002,88.408,-253.277,289.68843316359255
1387,0.002,88.409,-254.083,290.4944337839397
1389,0.002,88.409,-254.89,291.30143378393973
1391,0.002,88.409,-255.696,292.10743378393977
1393,0.002,88.409,-256.503,292.9144337839398
1395,0.002,88.409,-257.31,293.7214337839398
1397,0.002,88.41,-258.116,294.52743440428696
1399,0.002,88.41,-258.923,295.334434404287
1401,0.002,88.41,-259.729,296.14043440428696
1403,0.002,88.41,-260.536,296.947434404287
1405,0.002,88.41,-261.342,297.75343440428696
1407,0.002,88.41,-262.149,298.560434404287
1409,0.002,88.41,-262.955,299.36643440428696
1411,0.002,88.41,-263.762,300.173434404287
1413,0.002,88.411,-264.568,300.97943502463414
1415,0.002,88.411,-265.375,301.78643502463416
1417,0.002,88.411,-266.182,302.5934350246342
1419,0.002,88.411,-266.988,303.39943502463416
1421,0.002,88.411,-267.795,304.2064350246342
1423,0.002,88.411,-268.601,305.01243502463416
1425,0.002,88.411,-269.408,305.8194350246342
1427,0.002,88.411,-270.214,306.62543502463416
1429,0.002,88.411,-271.021,307.4324350246342
1431,0.002,88.411,-271.827,308.23843502463416
1433,0.002,88.412,-272.634,309.0454356442126
1435,0.002,88.412,-273.44,309.8514356442126
1437,0.002,88.412,-274.247,310.6584356442126
1439,0.002,88.412,-275.053,311.4644356442126
1441,0.002,88.412,-275.86,312.2714356442126
1443,0.002,88.412,-276.667,313.07843564421256
1445,0.002,88.412,-277.473,313.8844356442126
1447,0.002,88.412,-278.28,314.69143564421256
1449,0.002,88.412,-279.086,315.4974356442126
1451,0.002,88.412,-279.893,316.30443564421256
1453,0.002,88.413,-280.699,317.1104362645598
1455,0.002,88.413,-281.506,317.91743626455974
1457,0.002,88.413,-282.312,318.7234362645598
1459,0.002,88.413,-283.119,319.5304362645598
1461,0.002,88.413,-283.925,320.3364362645598
1463,0.002,88.413,-284.732,321.1434362645598
1465,0.002,88.414,-285.539,321.9504368841382
1467,0.002,88.414,-286.345,322.7564368841382
1469,0.002,88.414,-287.152,323.5634368841382
1471,0.002,88.414,-287.958,324.3694368841382
1473,0.002,88.414,-288.765,325.1764368841382
1475,0.002,88.414,-289.571,325.9824368841382
1477,0.002,88.414,-290.378,326.7894368841382
1479,0.002,88.414,-291.184,327.5954368841382
1481,0.002,88.414,-291.991,328.4024368841382
1483,0.002,88.414,-292.797,329.2084368841382
1485,0.002,88.415,-293.604,330.0154375037166
1487,0.002,88.415,-294.411,330.8224375037166
1489,0.002,88.415,-295.217,331.6284375037166
1491,0.002,88.415,-296.024,332.4354375037166
1493,0.002,88.415,-296.83,333.2414375037166
1495,0.002,88.415,-297.636,334.04743750371665
1497,0.002,88.415,-298.433,334.8444375037166
1499,0.002,88.415,-299.213,335.62443750371665
1501,0.002,88.416,-299.971,336.38243816334693
1503,0.002,88.416,-300.708,337.11943816334696
1505,0.002,88.416,-301.43,337.84143816334694
1507,0.002,88.416,-302.139,338.55043816334694
1509,0.002,88.416,-302.839,339.2504381633469
1511,0.002,88.416,-303.528,339.93943816334695
1513,0.002,88.416,-304.203,340.6144381633469
1515,0.002,88.417,-304.863,341.27443892092225
1517,0.002,88.417,-305.508,341.91943892092223
1519,0.002,88.417,-306.14,342.55143892092224
1521,0.002,88.417,-306.757,343.16843892092226
1524,0.002,88.417,-307.542,343.9534389209222
2085,0.001,88.417,-308.187,344.59843892092226
2090,0.001,88.417,-308.907,345.31843892092223
2093,0.001,88.417,-309.519,345.93043892092226
2096,0.002,88.417,-310.257,346.66843892092226
2099,0.002,88.417,-311.071,347.4824389209223
2102,0.002,88.417,-311.956,348.36743892092227
2104,0.002,88.417,-312.594,349.00543892092224
2106,0.002,88.417,-313.234,349.64543892092223
2108,0.002,88.414,-313.852,350.2634462024327
2111,0.002,88.379,-314.734,351.1461403737061
2114,0.002,88.328,-315.579,351.9926780279188
2117,0.002,88.268,-316.422,352.8378105619039
2120,0.002,88.201,-317.265,353.6834688853419
2123,0.002,88.122,-318.083,354.5052748235049
2126,0.002,88.004,-318.893,355.3238247608941
2129,0.002,87.827,-319.758,356.20674831364374
2131,0.002,87.652,-320.377,356.8500103131432
2133,0.002,87.417,-321.032,357.5458910500514
2135,0.002,87.116,-321.716,358.2931908560196
2137,0.002,86.742,-322.42,359.0903683770273
2139,0.002,86.297,-323.122,359.9215296128895
2141,0.002,85.79,-323.775,360.74824479963763
2143,0.002,85.237,-324.358,361.5517981581647
2145,0.002,84.641,-324.867,362.33556917064215
2147,0.002,84.0,-325.311,363.1153236191706
2149,0.002,83.306,-325.661,363.89258547980705
2151,0.002,82.558,-325.92,364.6841567021238
2153,0.002,81.766,-326.116,365.5000488518593
2155,0.002,80.954,-326.261,366.32489368575233
2157,0.002,80.145,-326.358,367.1396881383599
2159,0.002,79.345,-326.423,367.94232441962305
2161,0.002,78.55,-326.467,368.73854109867466
2163,0.002,77.753,-326.498,369.53614375664415
2165,0.002,76.948,-326.519,370.341417623102
2167,0.002,76.136,-326.535,371.1535752432719
2169,0.002,75.325,-326.546,371.9646498391014
2171,0.002,74.516,-326.554,372.7736893931406
2173,0.002,73.711,-326.559,373.57870492094116
2175,0.002,72.908,-326.563,374.38171488351946
2177,0.002,72.103,-326.565,375.1867173679877
2179,0.002,71.296,-326.567,375.99371984629863
2181,0.002,70.488,-326.568,376.8017204651103
2183,0.002,69.681,-326.568,377.6087204651103
2185,0.002,68.874,-326.569,378.41572108468876
2187,0.002,68.068,-326.569,379.22172108468874
2189,0.002,67.262,-326.569,380.0277210846887
2191,0.002,66.456,-326.569,380.8337210846887
2193,0.002,65.649,-326.569,381.6407210846887
2195,0.002,64.842,-326.568,382.44772170426717
2197,0.002,64.036,-326.568,383.25372170426715
2199,0.002,63.229,-326.568,384.06072170426717
2201,0.002,62.423,-326.567,384.86672232461433
2203,0.002,61.617,-326.567,385.6727223246143
2205,0.002,60.81,-326.566,386.47972294419276
2207,0.002,60.003,-326.566,387.2867229441928
2209,0.002,59.197,-326.566,388.09272294419276
2211,0.002,58.39,-326.565,388.8997235637712
2213,0.002,57.584,-326.565,389.7057235637712
2215,0.002,56.777,-326.565,390.5127235637712
2217,0.002,55.971,-326.564,391.31872418411837
2219,0.002,55.164,-326.564,392.1257241841184
2221,0.002,54.358,-326.563,392.93172480446555
2223,0.002,53.551,-326.563,393.73872480446556
2225,0.002,52.745,-326.563,394.54472480446555
2227,0.002,51.938,-326.562,395.351725424044
2229,0.002,51.132,-326.562,396.157725424044
2231,0.002,50.325,-326.561,396.9647260436224
2233,0.002,49.519,-326.561,397.7707260436224
2235,0.002,48.712,-326.561,398.5777260436224
2237,0.002,47.906,-326.56,399.3837266639696
2239,0.002,47.099,-326.56,400.1907266639696
2241,0.002,46.293,-326.559,400.99672728431676
2243,0.002,45.486,-326.559,401.8037272843168
2245,0.002,44.68,-326.559,402.60972728431676
2247,0.002,43.873,-326.558,403.4167279038952
2249,0.002,43.067,-326.558,404.2227279038952
2251,0.002,42.26,-326.557,405.02972852347364
2253,0.002,41.453,-326.557,405.83672852347365
2255,0.002,40.647,-326.557,406.64272852347364
2257,0.002,39.84,-326.556,407.4497291430521
2259,0.002,39.034,-326.556,408.25572914305206
2261,0.002,38.227,-326.555,409.0627297626305
2263,0.002,37.421,-326.555,409.8687297626305
2265,0.002,36.614,-326.555,410.6757297626305
2267,0.002,35.808,-326.554,411.4817303829777
2269,0.002,35.001,-326.554,412.2887303829777
2271,0.002,34.195,-326.553,413.09473100332485
2273,0.002,33.388,-326.553,413.90173100332487
2275,0.002,32.582,-326.553,414.70773100332485
2277,0.002,31.775,-326.552,415.5147316229033
